City,Date,PM2.5,PM10,NO,NO2,NOx,NH3,CO,SO2,O3,Benzene,Toluene,Xylene,AQI,AQI_Bucket,Month,Day,DayOfWeek,PM2.5_Lag1,PM10_Lag1,NO2_Lag1,CO_Lag1,f{col}_Roll3
Amaravati,2018-04-15,6.48,23.83,2.39,3.54,3.83,8.32,0.47,5.97,11.63,0.0,0.82,0.125,33.0,Good,4,15,6,7.97,33.2,6.48,0.61,0.5566666666666666
Amaravati,2018-04-16,7.2,34.11,3.7,5.73,6.14,7.23,0.5,7.01,18.9,0.0,1.07,0.12,49.0,Good,4,16,0,6.48,23.83,3.54,0.47,0.5266666666666667
Amaravati,2018-04-17,8.27,27.27,3.72,5.86,6.14,6.04,0.53,6.69,7.51,0.0,0.98,0.12,32.0,Good,4,17,1,7.2,34.11,5.73,0.5,0.5
Amaravati,2018-04-19,9.21,27.62,2.67,3.26,3.9,6.59,0.44,6.91,11.95,0.0,0.73,0.12,42.0,Good,4,19,3,8.27,27.27,5.86,0.53,0.49
Amaravati,2018-04-21,19.78,49.86,3.0,4.9,5.14,6.3,0.66,7.64,23.67,0.0,0.7,0.12,53.0,Satisfactory,4,21,5,9.21,27.62,3.26,0.44,0.5433333333333333
Amaravati,2018-04-22,8.85,30.54,2.7,3.86,4.26,5.01,0.36,5.44,20.73,0.0,0.74,0.12,47.0,Good,4,22,6,19.78,49.86,4.9,0.66,0.48666666666666664
Amaravati,2018-04-25,18.48,62.52,3.36,12.71,9.5,6.68,0.76,7.38,17.57,0.0,0.87,0.12,79.0,Satisfactory,4,25,2,8.85,30.54,3.86,0.36,0.5933333333333334
Amaravati,2018-04-27,11.04,38.34,3.76,5.11,5.87,6.78,0.48,6.21,16.31,0.0,0.71,0.12,47.0,Good,4,27,4,18.48,62.52,12.71,0.76,0.5333333333333333
Amaravati,2018-04-28,9.74,33.83,3.94,4.84,5.87,5.66,0.66,7.51,12.65,0.0,0.83,0.12,51.0,Satisfactory,4,28,5,11.04,38.34,5.11,0.48,0.6333333333333334
Amaravati,2018-04-29,10.35,30.98,3.51,5.55,5.81,4.43,1.01,5.38,7.55,0.0,0.86,0.12,52.0,Satisfactory,4,29,6,9.74,33.83,4.84,0.66,0.7166666666666668
Amaravati,2018-05-01,22.81,53.85,3.12,6.96,6.33,5.76,0.8,7.09,34.26,0.0,0.22,0.12,88.0,Satisfactory,5,1,1,10.35,30.98,5.55,1.01,0.8233333333333334
Amaravati,2018-05-02,28.54,56.36,4.29,22.75,15.68,8.96,0.85,7.28,32.62,0.02,0.8775,0.12,78.0,Satisfactory,5,2,2,22.81,53.85,6.96,0.8,0.8866666666666667
Amaravati,2018-05-03,18.46,39.45,3.59,14.17,10.55,12.76,0.49,6.37,30.3,0.04,1.535,0.12,90.0,Satisfactory,5,3,3,28.54,56.36,22.75,0.85,0.7133333333333334
Amaravati,2018-05-04,23.9,37.71,4.65,26.74,18.01,12.69,0.56,6.01,12.46,0.06,2.1925,0.12,43.0,Good,5,4,4,18.46,39.45,14.17,0.49,0.6333333333333333
Amaravati,2018-05-09,14.42,36.29,3.41,6.9,6.44,7.77,0.43,9.19,35.44,0.08,2.85,0.12,55.0,Satisfactory,5,9,2,23.9,37.71,26.74,0.56,0.49333333333333335
Amaravati,2018-05-11,12.42,36.29,4.47,10.28,9.11,4.63,0.51,5.82,36.88,0.03,0.21,0.15,52.0,Satisfactory,5,11,4,14.42,36.29,6.9,0.43,0.5
Amaravati,2018-05-13,16.78,42.22,2.87,5.94,5.57,7.82,0.4,7.31,50.24,0.21,0.74,1.2299999999999998,84.0,Satisfactory,5,13,6,12.42,36.29,10.28,0.51,0.4466666666666667
Amaravati,2018-05-14,19.77,62.11,3.66,10.0,8.38,9.3,1.03,12.02,43.79,0.57,0.0,2.31,95.0,Satisfactory,5,14,0,16.78,42.22,5.94,0.4,0.6466666666666667
Amaravati,2018-05-15,22.63,54.13,2.87,14.93,10.28,9.67,0.26,9.43,41.32,0.81,0.0,3.3899999999999992,58.0,Satisfactory,5,15,1,19.77,62.11,10.0,1.03,0.5633333333333334
Amaravati,2018-05-17,15.2,45.09,4.69,9.26,8.84,8.99,1.18,6.82,54.21,2.11,0.06,4.47,125.0,Moderate,5,17,3,22.63,54.13,14.93,0.26,0.8233333333333333
Amaravati,2018-05-18,9.58,28.33,3.12,9.05,7.35,13.54,0.59,7.27,122.21,1.0,0.0,2.285,192.0,Moderate,5,18,4,15.2,45.09,9.26,1.18,0.6766666666666667
Amaravati,2018-05-20,16.44,54.42,2.37,7.26,5.79,9.16,0.5533333333333333,8.06,40.47,0.95,0.0,0.1,81.0,Satisfactory,5,20,6,9.58,28.33,9.05,0.59,0.7744444444444444
Amaravati,2018-05-22,13.23,41.25,2.51,5.4,4.92,9.37,0.5166666666666666,6.55,29.12,0.23,0.04,1.3,65.0,Satisfactory,5,22,1,16.44,54.42,7.26,0.5533333333333333,0.5533333333333333
Amaravati,2018-05-24,25.62,56.44,4.28,13.88,10.97,11.52,0.48,7.3,44.62,0.44,0.34,8.45,86.0,Satisfactory,5,24,3,13.23,41.25,5.4,0.5166666666666666,0.5166666666666667
Amaravati,2018-05-25,40.32,66.25,4.36,11.3,9.65,10.61,0.5,7.57,24.35,39.22,4.47,8.46,62.0,Satisfactory,5,25,4,25.62,56.44,13.88,0.48,0.49888888888888894
Amaravati,2018-05-26,13.07,37.35,3.8,8.59,7.75,9.78,0.46,6.09,29.05,28.37,5.06,4.02,78.0,Satisfactory,5,26,5,40.32,66.25,11.3,0.5,0.48000000000000004
Amaravati,2018-05-27,16.56,41.96,3.03,7.25,6.31,9.48,0.41,6.48,62.01,35.84,0.44,1.52,114.0,Moderate,5,27,6,13.07,37.35,8.59,0.46,0.4566666666666667
Amaravati,2018-05-28,19.57,44.72,3.72,7.72,7.22,10.79,0.34,5.99,64.58,53.89,26.79,125.18,103.0,Moderate,5,28,0,16.56,41.96,7.25,0.41,0.4033333333333334
Amaravati,2018-05-29,30.96,72.18,3.63,10.82,8.8,11.18,0.36,11.72,82.13,48.64,6.44,119.26666666666668,134.0,Moderate,5,29,1,19.57,44.72,7.72,0.34,0.3700000000000001
Amaravati,2018-05-30,32.1,83.29,3.17,10.17,8.07,9.85,0.29,6.4,105.09,41.77,10.04,113.35333333333334,168.0,Moderate,5,30,2,30.96,72.18,10.82,0.36,0.33000000000000007
Amaravati,2018-05-31,31.82,74.79,3.17,9.57,7.76,9.97,0.32,9.41,100.6,34.9,13.64,107.44,150.0,Moderate,5,31,3,32.1,83.29,10.17,0.29,0.3233333333333334
Amaravati,2018-06-01,37.5,84.96,3.27,11.57,8.91,10.06,0.57,4.53,79.11,28.03,17.24,0.12,127.0,Moderate,6,1,4,31.82,74.79,9.57,0.32,0.39333333333333337
Amaravati,2018-06-02,23.25,61.1,4.29,15.21,11.68,9.62,0.43,9.78,57.54,21.16,20.84,0.12,106.0,Moderate,6,2,5,37.5,84.96,11.57,0.57,0.44
Amaravati,2018-06-03,27.42,57.28,3.36,19.38,13.04,7.89,0.32,6.83,77.6,16.54,8.98,89.7,129.0,Moderate,6,3,6,23.25,61.1,15.21,0.43,0.44
Amaravati,2018-06-04,31.26,72.82,2.6,10.78,7.92,9.02,0.4,7.7,100.25,6.66,1.0,47.94,136.0,Moderate,6,4,0,27.42,57.28,19.38,0.32,0.38333333333333347
Amaravati,2018-06-05,28.12,70.21,2.67,13.18,9.28,11.27,0.38,7.28,126.43,4.24,6.34,22.67,155.0,Moderate,6,5,1,31.26,72.82,10.78,0.4,0.36666666666666675
Amaravati,2018-06-06,32.33,55.74,3.37,18.42,12.62,13.99,0.51,6.22,44.58,1.84,76.32,21.259375,87.0,Satisfactory,6,6,2,28.12,70.21,13.18,0.38,0.4300000000000001
Amaravati,2018-06-07,19.29,31.22,2.93,13.9,9.86,17.3,0.42,5.87,65.87,1.7326666666666668,71.24933333333333,19.848750000000003,84.0,Satisfactory,6,7,3,32.33,55.74,18.42,0.51,0.43666666666666676
Amaravati,2018-06-08,17.99,29.24,2.8,10.45,7.92,14.89,0.32,6.37,63.95,1.6253333333333333,66.17866666666666,18.438125,85.0,Satisfactory,6,8,4,19.29,31.22,13.9,0.42,0.41666666666666674
Amaravati,2018-06-09,12.72,24.79,2.33,9.03,6.78,10.79,0.4,5.82,72.26,1.518,61.108,0.12,91.0,Satisfactory,6,9,5,17.99,29.24,10.45,0.32,0.38000000000000006
Amaravati,2018-06-10,13.65,35.39,1.9,6.11,4.79,9.14,0.46,7.1,60.03,0.13,1.025,0.12,76.0,Satisfactory,6,10,6,12.72,24.79,9.03,0.4,0.3933333333333335
Amaravati,2018-06-11,17.64,47.81,3.95,10.06,8.65,9.74,0.49,5.81,46.41,0.13,1.025,0.12,60.0,Satisfactory,6,11,0,13.65,35.39,6.11,0.46,0.4500000000000001
Amaravati,2018-06-12,23.43,57.11,5.5,13.82,11.83,10.29,0.79,6.68,46.96,0.13,1.025,0.12,69.0,Satisfactory,6,12,1,17.64,47.81,10.06,0.49,0.5800000000000001
Amaravati,2018-06-13,25.92,68.27,4.85,15.08,11.96,9.72,0.61,6.36,36.27,0.13,1.025,0.12,64.0,Satisfactory,6,13,2,23.43,57.11,13.82,0.79,0.6300000000000001
Amaravati,2018-06-14,32.7,103.88,3.83,11.83,9.5,11.4,0.55,8.41,47.71,0.13,1.025,0.12,98.0,Satisfactory,6,14,3,25.92,68.27,15.08,0.61,0.6500000000000001
Amaravati,2018-06-15,31.58,107.31,4.62,13.57,11.07,13.41,1.13,8.66,62.14,0.13,1.025,0.12,128.0,Moderate,6,15,4,32.7,103.88,11.83,0.55,0.7633333333333333
Amaravati,2018-06-16,22.9,69.96,3.08,10.96,8.42,10.54,0.75,5.29,61.1,0.13,1.025,0.12,113.0,Moderate,6,16,5,31.58,107.31,13.57,1.13,0.8100000000000002
Amaravati,2018-06-17,24.23,78.11,3.0,8.32,6.95,10.85,0.98,9.0,59.68,0.13,1.025,0.12,87.0,Satisfactory,6,17,6,22.9,69.96,10.96,0.75,0.9533333333333335
Amaravati,2018-06-18,17.92,68.72,3.53,7.85,7.13,10.72,0.46,6.66,52.83,0.13,1.025,0.12,79.0,Satisfactory,6,18,0,24.23,78.11,8.32,0.98,0.7300000000000001
Amaravati,2018-06-19,17.38,55.59,4.73,9.13,8.79,9.36,0.84,6.18,54.36,0.13,1.025,0.12,69.0,Satisfactory,6,19,1,17.92,68.72,7.85,0.46,0.7600000000000001
Amaravati,2018-06-20,19.06,59.46,4.75,11.31,9.96,10.32,1.02,5.43,62.58,0.13,1.025,0.12,78.0,Satisfactory,6,20,2,17.38,55.59,9.13,0.84,0.7733333333333334
Amaravati,2018-06-21,18.81,55.66,3.91,11.7,9.49,11.32,1.01,5.53,62.72,0.23,0.26,0.1,88.0,Satisfactory,6,21,3,19.06,59.46,11.31,1.02,0.9566666666666667
Amaravati,2018-06-22,18.69,50.06,3.48,12.39,9.52,12.21,0.81,7.62,68.32,0.38,0.2,0.1,101.0,Moderate,6,22,4,18.81,55.66,11.7,1.01,0.9466666666666669
Amaravati,2018-06-23,17.85,43.47,3.35,11.42,8.88,11.67,1.05,6.86,63.17,0.41,0.24,0.1,80.0,Satisfactory,6,23,5,18.69,50.06,12.39,0.81,0.9566666666666667
Amaravati,2018-06-24,18.09,45.11,3.0,7.26,6.39,9.25,1.0,6.14,64.6,0.4,0.24,0.1,89.0,Satisfactory,6,24,6,17.85,43.47,11.42,1.05,0.9533333333333335
Amaravati,2018-06-25,18.93,60.89,3.85,7.4,7.15,10.94,0.55,6.76,50.27,0.43,0.26,0.1,71.0,Satisfactory,6,25,0,18.09,45.11,7.26,1.0,0.8666666666666668
Amaravati,2018-06-26,16.86,48.26,2.98,8.54,6.96,10.01,0.52,7.12,50.39,0.36,0.22,0.1,68.0,Satisfactory,6,26,1,18.93,60.89,7.4,0.55,0.6900000000000001
Amaravati,2018-06-27,16.85,54.97,5.26,10.6,10.0,11.26,0.57,7.55,43.4,0.38,0.25,0.2,56.0,Satisfactory,6,27,2,16.86,48.26,8.54,0.52,0.5466666666666667
Amaravati,2018-06-28,16.46,33.5,5.95,17.41,14.19,11.74,0.61,4.72,40.44,0.48,0.5,0.3,65.0,Satisfactory,6,28,3,16.85,54.97,10.6,0.57,0.5666666666666668
Amaravati,2018-06-29,18.4,49.43,4.29,13.66,10.85,13.37,0.38,5.51,48.0,0.4,0.28,0.1,66.0,Satisfactory,6,29,4,16.46,33.5,17.41,0.61,0.52
Amaravati,2018-06-30,20.31,49.14,3.84,12.76,9.99,12.81,0.41,7.54,61.59,0.39,0.25,0.1,96.0,Satisfactory,6,30,5,18.4,49.43,13.66,0.38,0.46666666666666673
Amaravati,2018-07-01,23.99,46.59,3.45,16.64,11.74,15.06,0.51,5.01,46.14,0.34,0.32,0.13,68.0,Satisfactory,7,1,6,20.31,49.14,12.76,0.41,0.4333333333333334
Amaravati,2018-07-02,20.36,41.99,4.47,15.53,11.98,13.73,0.52,6.62,53.13,0.32,0.27,0.11,76.0,Satisfactory,7,2,0,23.99,46.59,16.64,0.51,0.48000000000000004
Amaravati,2018-07-03,15.08,38.79,5.11,13.96,11.66,10.28,0.4,4.9,44.36,0.32,0.25,0.11,70.0,Satisfactory,7,3,1,20.36,41.99,15.53,0.52,0.47666666666666674
Amaravati,2018-07-04,19.42,69.33,5.64,13.23,11.71,10.96,0.41,5.6,47.28,0.29,0.25,0.1,75.0,Satisfactory,7,4,2,15.08,38.79,13.96,0.4,0.4433333333333334
Amaravati,2018-07-05,13.93,48.97,5.11,10.72,9.94,11.11,0.33,6.52,44.77,0.3,0.25,0.1,73.0,Satisfactory,7,5,3,19.42,69.33,13.23,0.41,0.38000000000000006
Amaravati,2018-07-06,18.29,41.01,6.12,17.63,14.44,13.21,0.63,6.53,37.35,0.32,0.29,0.13,85.0,Satisfactory,7,6,4,13.93,48.97,10.72,0.33,0.4566666666666667
Amaravati,2018-07-07,17.25,32.02,2.58,6.82,5.82,11.04,0.37,4.65,65.23,0.29,0.2,0.2,83.0,Satisfactory,7,7,5,18.29,41.01,17.63,0.63,0.4433333333333334
Amaravati,2018-07-08,13.43,26.94,2.11,5.31,4.54,9.79,0.46,5.17,54.03,0.26,0.2,1.37,73.0,Satisfactory,7,8,6,17.25,32.02,6.82,0.37,0.48666666666666675
Amaravati,2018-07-09,16.83,38.25,3.04,7.43,6.51,9.56,0.37,5.69,61.43,0.28,0.21,2.54,75.0,Satisfactory,7,9,0,13.43,26.94,5.31,0.46,0.4000000000000001
Amaravati,2018-07-10,18.16,38.17,3.03,6.81,6.17,10.87,0.36,5.36,53.27,0.24,0.21,3.71,63.0,Satisfactory,7,10,1,16.83,38.25,7.43,0.37,0.3966666666666667
Amaravati,2018-07-11,16.89,30.98,2.61,6.37,5.51,10.19,0.39,6.75,54.84,0.35,0.87,4.88,62.0,Satisfactory,7,11,2,18.16,38.17,6.81,0.36,0.37333333333333346
Amaravati,2018-07-12,15.95,25.24,7.52,7.16,10.56,16.27,0.64,8.77,37.76,0.28,0.12,0.1,79.0,Satisfactory,7,12,3,16.89,30.98,6.37,0.39,0.4633333333333334
Amaravati,2018-07-13,14.05,30.86,2.4,7.74,6.2,13.78,0.16,6.45,30.33,0.26,0.09,0.1,37.0,Good,7,13,4,15.95,25.24,7.16,0.64,0.3966666666666667
Amaravati,2018-07-14,9.85,29.97,3.12,7.5,6.61,15.05,0.4,6.02,21.63,0.22,0.08,0.1,35.0,Good,7,14,5,14.05,30.86,7.74,0.16,0.4000000000000001
Amaravati,2018-07-15,8.68,26.62,2.19,5.01,4.44,12.07,0.31,6.29,19.52,0.2,0.06,0.1,31.0,Good,7,15,6,9.85,29.97,7.5,0.4,0.2900000000000001
Amaravati,2018-07-16,7.5,24.01,3.64,6.56,6.54,11.23,0.3,7.42,20.89,0.23,0.08,0.1,29.0,Good,7,16,0,8.68,26.62,5.01,0.31,0.3366666666666667
Amaravati,2018-07-17,7.75,28.62,4.99,8.7,8.78,13.07,0.44,10.4,25.38,0.21,0.09,0.1,32.0,Good,7,17,1,7.5,24.01,6.56,0.3,0.3500000000000001
Amaravati,2018-07-18,10.45,41.47,4.1,11.13,9.34,14.62,0.47,9.94,28.24,0.21,0.09,0.1,39.0,Good,7,18,2,7.75,28.62,8.7,0.44,0.4033333333333334
Amaravati,2018-07-19,12.7,49.26,4.31,9.81,8.8,11.05,0.42,8.98,32.3,0.22,0.1,0.1,48.0,Good,7,19,3,10.45,41.47,11.13,0.47,0.44333333333333336
Amaravati,2018-07-20,14.48,35.5,5.28,12.77,11.09,12.61,0.5,9.81,24.28,0.19,0.07,0.1,42.0,Good,7,20,4,12.7,49.26,9.81,0.42,0.4633333333333334
Amaravati,2018-07-21,17.96,47.61,5.68,14.95,12.66,14.75,0.69,6.51,32.73,0.19,0.12,0.15,73.0,Satisfactory,7,21,5,14.48,35.5,12.77,0.5,0.5366666666666667
Amaravati,2018-07-22,16.87,50.6,2.22,7.8,5.94,14.92,0.38,12.46,31.82,0.18,0.06,0.125,59.0,Satisfactory,7,22,6,17.96,47.61,14.95,0.69,0.5233333333333334
Amaravati,2018-07-24,17.42,56.44,5.71,16.26,13.39,15.6,0.47,11.83,28.85,0.21,0.11,0.1,55.0,Satisfactory,7,24,1,16.87,50.6,7.8,0.38,0.5133333333333334
Amaravati,2018-07-25,17.79,68.97,7.15,16.25,14.55,14.24,0.62,10.42,26.08,0.16,0.08,0.2,86.0,Satisfactory,7,25,2,17.42,56.44,16.26,0.47,0.49000000000000005
Amaravati,2018-07-26,18.75,82.27,4.66,15.45,12.1,16.15,0.55,9.13,27.44,0.16,0.1,0.1666666666666666,100.0,Satisfactory,7,26,3,17.79,68.97,16.25,0.62,0.5466666666666667
Amaravati,2018-07-27,11.92,46.76,3.33,7.75,6.92,16.19,0.57,10.97,29.93,0.13,0.05,0.1333333333333333,85.0,Satisfactory,7,27,4,18.75,82.27,15.45,0.55,0.5800000000000001
Amaravati,2018-07-28,17.74,80.26,10.41,20.1,19.29,18.23,0.49,10.98,27.33,0.2,0.19,0.1,57.0,Satisfactory,7,28,5,11.92,46.76,7.75,0.57,0.5366666666666667
Amaravati,2018-07-29,21.78,76.32,5.21,20.63,15.21,18.8,0.44,9.64,25.7,0.16,0.18,0.1,85.0,Satisfactory,7,29,6,17.74,80.26,20.1,0.49,0.5000000000000001
Amaravati,2018-07-30,28.31,98.01,9.45,24.83,20.98,18.71,0.54,6.69,31.12,0.13,0.12,0.1,85.0,Satisfactory,7,30,0,21.78,76.32,20.63,0.44,0.49000000000000005
Amaravati,2018-07-31,27.1,112.48,9.04,23.91,20.07,21.23,0.47,12.6,23.43,0.16,0.22,0.1,106.0,Moderate,7,31,1,28.31,98.01,24.83,0.54,0.4833333333333334
Amaravati,2018-08-01,20.21,91.71,4.66,16.41,12.61,18.05,0.34,6.74,29.91,0.12,0.08,0.1,100.0,Satisfactory,8,1,2,27.1,112.48,23.91,0.47,0.4500000000000001
Amaravati,2018-08-02,18.52,51.48,6.99,18.33,15.52,20.07,0.43,12.46,28.73,0.13,0.1,0.1,68.0,Satisfactory,8,2,3,20.21,91.71,16.41,0.34,0.4133333333333334
Amaravati,2018-08-03,25.59,70.1,10.33,21.95,20.17,21.89,0.5,8.64,26.4,0.13,0.14,0.12,61.0,Satisfactory,8,3,4,18.52,51.48,18.33,0.43,0.4233333333333335
Amaravati,2018-08-04,21.79,75.21,4.79,15.65,12.3,19.74,0.38,11.1,30.57,0.12,0.08,0.2,71.0,Satisfactory,8,4,5,25.59,70.1,21.95,0.5,0.43666666666666676
Amaravati,2018-08-05,24.0,80.0,1.4,28.8,16.4,35.2,0.95,2.9,17.6,0.2,0.1,0.15,77.0,Satisfactory,8,5,6,21.79,75.21,15.65,0.38,0.6100000000000001
Amaravati,2018-08-07,18.47,52.91,7.36,16.89,15.06,16.57,0.8,11.49,22.14,0.11,0.09,0.1,111.0,Moderate,8,7,1,24.0,80.0,28.8,0.95,0.7100000000000001
Amaravati,2018-08-08,16.73,40.15,6.61,16.05,14.0,19.69,0.44,9.02,20.11,0.11,0.07,0.13,47.0,Good,8,8,2,18.47,52.91,16.89,0.8,0.7300000000000001
Amaravati,2018-08-09,18.72,57.71,7.08,25.46,19.29,22.11,0.42,12.33,18.28,0.12,0.15,0.1,47.0,Good,8,9,3,16.73,40.15,16.05,0.44,0.5533333333333333
Amaravati,2018-08-10,11.39,28.72,4.4,11.2,9.63,24.46,0.39,9.47,21.17,0.12,0.07,0.1,48.0,Good,8,10,4,18.72,57.71,25.46,0.42,0.4166666666666668
Amaravati,2018-08-11,10.62,19.96,3.71,9.32,8.1,17.43,0.59,10.32,14.62,0.07,0.03,0.1,49.0,Good,8,11,5,11.39,28.72,11.2,0.39,0.4666666666666668
Amaravati,2018-08-12,8.1,15.83,2.78,8.58,6.84,11.88,0.77,8.72,14.52,0.0,0.0,0.1,50.0,Good,8,12,6,10.62,19.96,9.32,0.59,0.5833333333333335
Amaravati,2018-08-13,9.28,16.42,5.01,7.85,8.31,14.27,0.92,8.12,12.29,0.04,0.03,0.1,57.0,Satisfactory,8,13,0,8.1,15.83,8.58,0.77,0.7600000000000001
Amaravati,2018-08-14,7.45,20.5,3.99,8.92,8.08,14.63,0.88,8.35,16.01,0.05,0.04,0.1,60.0,Satisfactory,8,14,1,9.28,16.42,7.85,0.92,0.8566666666666668
Amaravati,2018-08-15,15.32,45.04,3.13,10.48,8.12,15.07,0.88,8.93,14.12,0.1,0.06,0.1,52.0,Satisfactory,8,15,2,7.45,20.5,8.92,0.88,0.8933333333333335
Amaravati,2018-08-16,8.84,23.71,3.77,6.74,6.74,18.92,0.95,8.39,21.01,0.1,0.02,0.1,54.0,Satisfactory,8,16,3,15.32,45.04,10.48,0.88,0.9033333333333334
Amaravati,2018-08-17,11.39,24.61,3.02,7.96,6.77,13.6,0.96,11.82,26.34,0.1,0.02,0.1,63.0,Satisfactory,8,17,4,8.84,23.71,6.74,0.95,0.93
Amaravati,2018-08-18,12.51,32.52,2.71,6.6,5.8,14.61,0.86,9.47,28.28,0.1,0.02,0.1,53.0,Satisfactory,8,18,5,11.39,24.61,7.96,0.96,0.9233333333333335
Amaravati,2018-08-19,8.71,14.17,1.36,6.04,4.31,20.04,1.03,8.12,22.3,0.1,0.01,0.1,56.0,Satisfactory,8,19,6,12.51,32.52,6.6,0.86,0.9500000000000001
Amaravati,2018-08-21,11.3,27.28,5.81,11.69,11.08,9.62,1.2,9.05,24.93,0.12,0.07,0.1,112.0,Moderate,8,21,1,8.71,14.17,6.04,1.03,1.03
Amaravati,2018-08-22,7.0,7.8,1.7,7.66,5.45,17.12,1.08,8.39,17.77,0.09,0.0,0.1,75.0,Satisfactory,8,22,2,11.3,27.28,11.69,1.2,1.1033333333333335
Amaravati,2018-08-24,15.76,40.74,4.78,19.03,14.1,16.38,1.36,9.46,23.34,0.1,0.09,0.15,89.0,Satisfactory,8,24,4,7.0,7.8,7.66,1.08,1.2133333333333334
Amaravati,2018-08-25,18.79,60.26,5.2,20.45,15.18,18.52,1.1,10.01,22.54,0.1,0.07,0.1,76.0,Satisfactory,8,25,5,15.76,40.74,19.03,1.36,1.1800000000000002
Amaravati,2018-08-26,15.05,43.47,3.3,14.59,10.44,19.91,0.95,10.12,22.85,0.1,0.04,0.1,78.0,Satisfactory,8,26,6,18.79,60.26,20.45,1.1,1.1366666666666667
Amaravati,2018-08-27,10.1,23.92,4.73,13.33,11.02,19.26,0.87,9.24,20.67,0.1,0.08,0.1,66.0,Satisfactory,8,27,0,15.05,43.47,14.59,0.95,0.9733333333333333
Amaravati,2018-08-28,14.43,43.47,6.66,16.04,14.03,17.73,0.95,9.76,24.54,0.09,0.06,0.13,61.0,Satisfactory,8,28,1,10.1,23.92,13.33,0.87,0.9233333333333333
Amaravati,2018-08-29,22.65,57.46,4.52,16.8,12.7,19.88,1.18,8.89,29.44,0.1,0.08,0.1,83.0,Satisfactory,8,29,2,14.43,43.47,16.04,0.95,1.0
Amaravati,2018-08-30,28.45,81.89,6.68,19.36,15.81,20.7,1.39,9.78,29.76,0.1,0.07,0.1,87.0,Satisfactory,8,30,3,22.65,57.46,16.8,1.18,1.1733333333333333
Amaravati,2018-08-31,24.94,69.22,3.56,19.99,13.29,20.42,1.4,11.98,28.1,0.04,0.06,0.1,97.0,Satisfactory,8,31,4,28.45,81.89,19.36,1.39,1.3233333333333335
Amaravati,2018-09-01,26.24,62.75,4.63,21.34,15.23,24.55,1.68,11.17,27.98,0.07,0.12,0.1,98.0,Satisfactory,9,1,5,24.94,69.22,19.99,1.4,1.49
Amaravati,2018-09-02,30.6,76.16,7.16,24.63,18.91,22.37,1.71,11.64,24.36,0.11,0.18,0.12,99.0,Satisfactory,9,2,6,26.24,62.75,21.34,1.68,1.5966666666666667
Amaravati,2018-09-03,21.81,78.68,12.19,23.75,22.67,21.76,1.64,11.8,29.05,0.09,0.07,0.11,94.0,Satisfactory,9,3,0,30.6,76.16,24.63,1.71,1.6766666666666665
Amaravati,2018-09-04,24.22,86.08,9.81,26.49,22.16,21.11,1.68,11.54,26.93,0.09,0.1,0.1,98.0,Satisfactory,9,4,1,21.81,78.68,23.75,1.64,1.6766666666666667
Amaravati,2018-09-05,19.82,71.36,5.45,17.14,13.64,20.62,1.82,12.89,29.25,0.07,0.09,0.1,102.0,Moderate,9,5,2,24.22,86.08,26.49,1.68,1.7133333333333336
Amaravati,2018-09-06,25.11,81.43,6.01,21.87,16.61,16.71,1.57,11.73,31.81,0.09,0.08,0.1,96.0,Satisfactory,9,6,3,19.82,71.36,17.14,1.82,1.6900000000000002
Amaravati,2018-09-07,31.3,101.05,9.49,25.22,21.23,18.06,1.48,11.06,35.61,0.08,0.16,0.1,90.0,Satisfactory,9,7,4,25.11,81.43,21.87,1.57,1.6233333333333333
Amaravati,2018-09-08,27.1,89.38,11.58,21.31,20.76,23.69,1.54,10.21,28.77,0.08,0.11,0.1,106.0,Moderate,9,8,5,31.3,101.05,25.22,1.48,1.53
Amaravati,2018-09-09,30.19,82.44,11.01,26.855,23.36,23.36,1.3250000000000002,9.56,29.46,0.075,0.09,0.1,82.0,Satisfactory,9,9,6,27.1,89.38,21.31,1.54,1.4483333333333335
Amaravati,2018-09-11,33.28,75.5,10.44,32.4,25.96,23.03,1.11,8.91,30.15,0.07,0.07,0.1,88.0,Satisfactory,9,11,1,30.19,82.44,26.855,1.3250000000000002,1.3250000000000002
Amaravati,2018-09-12,40.66,82.62,4.78,23.58,16.52,21.37,0.76,10.9,38.55,0.05,0.03,0.1,103.0,Moderate,9,12,2,33.28,75.5,32.4,1.11,1.0650000000000002
Amaravati,2018-09-13,40.56,66.97,2.56,17.56,11.42,22.66,0.62,11.29,37.87,0.07,0.11,0.1,76.0,Satisfactory,9,13,3,40.66,82.62,23.58,0.76,0.8300000000000001
Amaravati,2018-09-14,37.93,67.4,3.85,20.86,14.32,19.44,0.78,8.91,34.81,0.07,0.17,0.14,68.0,Satisfactory,9,14,4,40.56,66.97,17.56,0.62,0.7200000000000001
Amaravati,2018-09-15,31.64,69.39,2.6,18.65,11.86,24.14,0.66,9.58,39.56,0.06,0.07,0.1,75.0,Satisfactory,9,15,5,37.93,67.4,20.86,0.78,0.6866666666666669
Amaravati,2018-09-18,22.12,34.83,3.73,16.1,11.69,18.14,1.34,10.48,41.51,0.01,0.02,0.1,89.0,Satisfactory,9,18,1,31.64,69.39,18.65,0.66,0.9266666666666667
Amaravati,2018-09-19,29.25,52.84,4.16,17.41,12.79,17.82,0.81,11.24,42.2,0.0,0.03,0.1,79.0,Satisfactory,9,19,2,22.12,34.83,16.1,1.34,0.9366666666666669
